advertisment_site,image,marka,gads,tilpums,tips,nobraukums,cena 
/msg/lv/transport/cars/audi/a5/cfdphe.html,https://i.ss.lv/gallery/7/1269/317102/63420373.th2.jpg,AudiA5,2010,3.0,D,287000,10350
/msg/lv/transport/cars/audi/a5/cxogfl.html,https://i.ss.lv/gallery/7/1302/325366/65073138.th2.jpg,AudiA5,2012,3.0,D,343000,9750
/msg/lv/transport/cars/volvo/xc90/bhloho.html,https://i.ss.lv/gallery/7/1319/329643/65928421.th2.jpg,VolvoXC 90,2007,2.4,D,,5990
/msg/lv/transport/cars/mercedes/c200/hxfcc.html,https://i.ss.lv/gallery/7/1319/329645/65928991.th2.jpg,MercedesC200,2019,1.6,D,,16850
/msg/lv/transport/cars/bmw/x5/bixjid.html,https://i.ss.lv/gallery/7/1314/328330/65665861.th2.jpg,BmwX5,2009,3.0,D,,9450
/msg/lv/transport/cars/ford/galaxy/efbxb.html,https://i.ss.lv/gallery/7/1306/326499/65299761.th2.jpg,FordGalaxy,2001,1.9,D,401000,1500
/msg/lv/transport/cars/lexus/ux/cemmxm.html,https://i.ss.lv/gallery/7/1256/313976/62795018.th2.jpg,LexusUX,2019,2.0,,59000,20500
/msg/lv/transport/cars/toyota/urban-cruiser/bppnli.html,https://i.ss.lv/gallery/7/1313/328243/65648584.th2.jpg,ToyotaUrban Cruiser,2012,1.4,D,302000,3850
/msg/lv/transport/cars/mercedes/a170/cjcnm.html,https://i.ss.lv/gallery/7/1214/303265/60652901.th2.jpg,MercedesA170,2001,1.7,D,313000,950
/msg/lv/transport/cars/peugeot/307/jinbd.html,https://i.ss.lv/gallery/7/1298/324471/64894114.th2.jpg,Peugeot307,2004,2.0,D,289000,1250
/msg/lv/transport/cars/audi/q5/ccicoc.html,https://i.ss.lv/gallery/7/1298/324450/64889877.th2.jpg,AudiQ5,2017,2.0,D,184000,19900
/msg/lv/transport/cars/mercedes/c350/cxmepc.html,https://i.ss.lv/gallery/7/1312/327798/65559550.th2.jpg,MercedesC350,2012,3.0,D,309000,7990
/msg/lv/transport/cars/mazda/mazda6/ebpmb.html,https://i.ss.lv/gallery/7/1312/327799/65559605.th2.jpg,MazdaMazda6,2018,2.5,,94000,17190
/msg/lv/transport/cars/audi/a3/ccnjpf.html,https://i.ss.lv/gallery/7/1312/327799/65559683.th2.jpg,AudiA3,2021,2.0,D,224000,19790
/msg/lv/transport/cars/audi/e-tron/cfkocl.html,https://i.ss.lv/gallery/7/1302/325397/65079234.th2.jpg,AudiE-tron,2022,,E,31000,40900
/msg/lv/transport/cars/bmw/320/ccjipp.html,https://i.ss.lv/gallery/7/1301/325100/65019894.th2.jpg,Bmw320,2008,2.0,D,274000,4980
/msg/lv/transport/cars/electric-cars/cbkkxl.html,https://i.ss.lv/gallery/7/1290/322397/64479246.th2.jpg,Vw,2020,,E,119000,18990
/msg/lv/transport/cars/hyundai/santa-fe/blhfek.html,https://i.ss.lv/gallery/7/1295/323533/64706567.th2.jpg,HyundaiSanta FE,2003,2.0,D,303000,3050
/msg/lv/transport/cars/skoda/octavia/cbphnl.html,https://i.ss.lv/gallery/7/1289/322188/64437465.th2.jpg,SkodaOctavia,2013,1.6,D,260000,5990
/msg/lv/transport/cars/volvo/xc70/ceiicj.html,https://i.ss.lv/gallery/7/1253/313151/62630075.th2.jpg,VolvoXC 70,2011,2.4,D,279000,10990
/msg/lv/transport/cars/bmw/520/cdlxkx.html,https://i.ss.lv/gallery/7/1316/328963/65792586.th2.jpg,Bmw520,2009,2.0,D,302000,4350
/msg/lv/transport/cars/skoda/octavia/bkkfep.html,https://i.ss.lv/gallery/6/1105/276076/55215035.th2.jpg,SkodaOctavia,2018,2.0,D,237000,11990
/msg/lv/transport/cars/volvo/v40/hbkem.html,https://i.ss.lv/gallery/7/1263/315616/63123169.th2.jpg,VolvoV40,2012,1.6,D,,5780
/msg/lv/transport/cars/renault/trafic/ajxbn.html,https://i.ss.lv/gallery/7/1307/326623/65324530.th2.jpg,RenaultTrafic,2016,1.6,D,,7500
/msg/lv/transport/cars/porsche/panamera/ccdnhi.html,https://i.ss.lv/gallery/6/1194/298457/59691214.th2.jpg,PorschePanamera,2011,4.8,,91000,25900
/msg/lv/transport/cars/audi/e-tron/cfkfip.html,https://i.ss.lv/gallery/7/1298/324448/64889512.th2.jpg,AudiE-tron,2020,,E,57000,31900
/msg/lv/transport/cars/volkswagen/sharan/abplo.html,https://i.ss.lv/gallery/7/1303/325734/65146742.th2.jpg,VolkswagenSharan,2007,2.0,D,272000,2950
/msg/lv/transport/cars/bmw/316/bkxei.html,https://i.ss.lv/gallery/7/1282/320370/64073801.th2.jpg,Bmw316,2013,1.6,,167000,9980
/msg/lv/transport/cars/bmw/x5/cchneh.html,https://i.ss.lv/gallery/7/1313/328249/65649784.th2.jpg,BmwX5,2016,3.0,D,97000,30500
/msg/lv/transport/cars/volvo/xc60/ccphjf.html,https://i.ss.lv/gallery/7/1318/329417/65883358.th2.jpg,VolvoXC 60,2011,2.4,D,,11990
/msg/lv/transport/cars/opel/crossland-x/cxoblc.html,https://i.ss.lv/gallery/7/1271/317729/63545679.th2.jpg,OpelCrossland X,2018,1.2,,125000,9800
/msg/lv/transport/cars/audi/e-tron/cfkgkd.html,https://i.ss.lv/gallery/7/1299/324539/64907622.th2.jpg,AudiE-tron,2020,,E,143000,25900
/msg/lv/transport/cars/audi/a5/bpcckp.html,https://i.ss.lv/gallery/7/1289/322047/64409253.th2.jpg,AudiA5,2018,2.0,D,68000,26990
/msg/lv/transport/cars/bmw/520/edlnk.html,https://i.ss.lv/gallery/7/1305/326028/65205423.th2.jpg,Bmw520,2008,2.0,D,270000,6200
/msg/lv/transport/cars/bmw/530/bjbddp.html,https://i.ss.lv/gallery/7/1290/322369/64473662.th2.jpg,Bmw530,2003,3.0,D,289000,3950
/msg/lv/transport/cars/bmw/x1/bnlfgk.html,https://i.ss.lv/gallery/7/1305/326122/65224241.th2.jpg,BmwX1,2017,1.5,,102000,16390
/msg/lv/transport/cars/audi/a8/bekimg.html,https://i.ss.lv/gallery/7/1244/310782/62156288.th2.jpg,AudiA8,2011,3.0,D,265000,13300
/msg/lv/transport/cars/opel/combo/bjhlhg.html,https://i.ss.lv/gallery/7/1305/326062/65212366.th2.jpg,OpelCombo,2006,1.7,D,225000,3500
/msg/lv/transport/cars/volkswagen/tiguan/cbeipe.html,https://i.ss.lv/gallery/7/1276/318877/63775376.th2.jpg,VolkswagenTiguan,2012,1.4,,255000,8000
/msg/lv/transport/cars/volkswagen/passat-b8/cdcoox.html,https://i.ss.lv/gallery/7/1312/327771/65554013.th2.jpg,VolkswagenPassat (B8),2015,2.0,D,347000,8200
/msg/lv/transport/cars/peugeot/607/bmxmg.html,https://i.ss.lv/gallery/7/1312/327882/65576300.th2.jpg,Peugeot607,2005,2.2,D,341000,2800
/msg/lv/transport/cars/bmw/320/bjndcx.html,https://i.ss.lv/gallery/7/1305/326122/65224322.th2.jpg,Bmw320,2021,2.0,H,92000,29900
/msg/lv/transport/cars/electric-cars/cbmnem.html,https://i.ss.lv/gallery/7/1311/327716/65543138.th2.jpg,Vw,2021,,E,110000,28990
/msg/lv/transport/cars/bmw/x5/ccmfbm.html,https://i.ss.lv/gallery/7/1311/327715/65542929.th2.jpg,BmwX5,2021,3.0,H,102000,69900
/msg/lv/transport/cars/audi/q5/cdcnpe.html,https://i.ss.lv/gallery/7/1311/327722/65544376.th2.jpg,AudiQ5,2021,2.0,H,113000,38900
/msg/lv/transport/cars/audi/q5/cdddje.html,https://i.ss.lv/gallery/7/1311/327721/65544133.th2.jpg,AudiQ5,2020,2.0,H,149000,34900
/msg/lv/transport/cars/audi/q5/cxmjpb.html,https://i.ss.lv/gallery/7/1308/326845/65368977.th2.jpg,AudiQ5,2020,2.0,H,85000,38900
/msg/lv/transport/cars/skoda/kodiaq/cfkhnl.html,https://i.ss.lv/gallery/7/1299/324660/64931938.th2.jpg,SkodaKodiaq,2018,2.0,D,129000,25850
/msg/lv/transport/cars/mercedes/ml320/bicexo.html,https://i.ss.lv/gallery/7/1318/329302/65860226.th2.jpg,MercedesML320,2006,3.2,D,,5450
/msg/lv/transport/cars/nissan/x-trail/bfkpde.html,https://i.ss.lv/gallery/7/1314/328389/65677687.th2.jpg,NissanX-Trail,2004,2.0,D,261000,2750
/msg/lv/transport/cars/bmw/324/ffipl.html,https://i.ss.lv/gallery/7/1319/329646/65929072.th2.jpg,Bmw324,1986,2.4,D,283000,4000
/msg/lv/transport/cars/jaguar/xe/cxbmmx.html,https://i.ss.lv/gallery/7/1319/329647/65929279.th2.jpg,JaguarXE,2016,2.0,D,148000,10650
/msg/lv/transport/cars/volkswagen/caddy/bkoexb.html,https://i.ss.lv/gallery/7/1306/326304/65260704.th2.jpg,VolkswagenCaddy,2014,1.6,D,,7300
/msg/lv/transport/cars/toyota/auris/cdlgmh.html,https://i.ss.lv/gallery/7/1316/328918/65783459.th2.jpg,ToyotaAuris,2018,1.6,,231000,10200
/msg/lv/transport/cars/citroen/c5/hoghj.html,https://i.ss.lv/gallery/7/1313/328102/65620331.th2.jpg,CitroenC5,2003,2.0,D,355000,600
/msg/lv/transport/cars/mercedes/viano/ccknfl.html,https://i.ss.lv/gallery/7/1258/314490/62897858.th2.jpg,MercedesViano,2011,3.0,D,258000,15890
/msg/lv/transport/cars/cupra/leon-sportstourer/ccxppd.html,https://i.ss.lv/gallery/7/1294/323474/64694629.th2.jpg,CupraLeon Sportstourer,2020,1.4,,113000,22900
/msg/lv/transport/cars/volkswagen/passat-b6/biocex.html,https://i.ss.lv/gallery/7/1300/324851/64970130.th2.jpg,VolkswagenPassat (B6),2008,2.0,D,,2100
/msg/lv/transport/cars/fiat/500/blofjo.html,https://i.ss.lv/gallery/7/1245/311064/62212677.th2.jpg,Fiat500,2012,1.0,,,3700
/msg/lv/transport/cars/bmw/x5/bimcon.html,https://i.ss.lv/gallery/7/1306/326399/65279607.th2.jpg,BmwX5,2016,3.0,D,230000,28000
/msg/lv/transport/cars/nissan/x-trail/bncjeh.html,https://i.ss.lv/gallery/7/1297/324105/64820846.th2.jpg,NissanX-Trail,2017,1.3,,87000,15200
/msg/lv/transport/cars/volkswagen/caravelle/dende.html,https://i.ss.lv/gallery/7/1319/329646/65929139.th2.jpg,VolkswagenCaravelle,1998,2.5,D,320000,3000
/msg/lv/transport/cars/renault/trafic/ccfdij.html,https://i.ss.lv/gallery/7/1291/322631/64526116.th2.jpg,RenaultTrafic,2009,2.0,D,315000,3990
/msg/lv/transport/cars/opel/insignia/cepemf.html,https://i.ss.lv/gallery/7/1260/314884/62976695.th2.jpg,OpelInsignia,2010,1.8,,,5300
/msg/lv/transport/cars/chevrolet/captiva/bnexo.html,https://i.ss.lv/gallery/7/1274/318493/63698479.th2.jpg,ChevroletCaptiva,2007,2.4,,,3900
/msg/lv/transport/cars/mercedes/e220/hedpi.html,https://i.ss.lv/gallery/7/1277/319181/63836014.th2.jpg,MercedesE220,2018,2.0,D,99000,30400
/msg/lv/transport/cars/audi/e-tron/ccdjfh.html,https://i.ss.lv/gallery/7/1294/323443/64688435.th2.jpg,AudiE-tron,2020,,E,53000,37400
/msg/lv/transport/cars/mercedes/c220/bbkmfh.html,https://i.ss.lv/gallery/7/1260/314880/62975912.th2.jpg,MercedesC220,2009,2.2,D,,5200
/msg/lv/transport/cars/citroen/berlingo/egbne.html,https://i.ss.lv/gallery/7/1245/311144/62228609.th2.jpg,CitroenBerlingo,2006,1.6,D,,3700
/msg/lv/transport/cars/mercedes/vito/ggmkk.html,https://i.ss.lv/gallery/7/1286/321364/64272620.th2.jpg,MercedesVito,2007,2.2,D,,6850
/msg/lv/transport/cars/mercedes/viano/bdbnii.html,https://i.ss.lv/gallery/7/1319/329646/65929131.th2.jpg,MercedesViano,2011,2.2,D,183000,13600
/msg/lv/transport/cars/audi/q5/cfjnpj.html,https://i.ss.lv/gallery/7/1295/323558/64711585.th2.jpg,AudiQ5,2019,2.0,D,151000,27900
/msg/lv/transport/cars/bmw/330/bgmopp.html,https://i.ss.lv/gallery/7/1313/328225/65644945.th2.jpg,Bmw330,2015,3.0,D,176000,13800
/msg/lv/transport/cars/seat/ateca/cxdjoe.html,https://i.ss.lv/gallery/7/1293/323193/64638512.th2.jpg,SeatAteca,2020,2.0,D,87000,22250
/msg/lv/transport/cars/volvo/xc60/cbpfjm.html,https://i.ss.lv/gallery/7/1307/326501/65300170.th2.jpg,VolvoXC 60,2019,2.0,D,,20400
/msg/lv/transport/cars/skoda/fabia/cdlcol.html,https://i.ss.lv/gallery/7/1316/328883/65776574.th2.jpg,SkodaFabia,2010,1.2,,119000,3290
/msg/lv/transport/cars/nissan/juke/bnbdcm.html,https://i.ss.lv/gallery/7/1297/324107/64821224.th2.jpg,NissanJuke,2010,1.5,D,,6150
/msg/lv/transport/cars/volvo/xc90/dbdkm.html,https://i.ss.lv/gallery/7/1297/324077/64815269.th2.jpg,VolvoXC 90,2016,2.0,D,272000,18850
/msg/lv/transport/cars/opel/antara/ccnnfx.html,https://i.ss.lv/gallery/7/1297/324065/64812952.th2.jpg,OpelAntara,2013,2.2,D,,6950
/msg/lv/transport/cars/audi/q7/cckbfp.html,https://i.ss.lv/gallery/7/1302/325339/65067772.th2.jpg,AudiQ7,2021,3.0,H,109000,57700
/msg/lv/transport/cars/volvo/v50/cdkkdl.html,https://i.ss.lv/gallery/7/1319/329646/65929051.th2.jpg,VolvoV50,2009,2.0,D,344000,2900
/msg/lv/transport/cars/peugeot/3008/bopllo.html,https://i.ss.lv/gallery/7/1300/324882/64976319.th2.jpg,Peugeot3008,2010,1.6,D,,4950
/msg/lv/transport/cars/mazda/mazda6/bblejk.html,https://i.ss.lv/gallery/7/1302/325262/65052311.th2.jpg,MazdaMazda6,2007,2.0,,259000,600
/msg/lv/transport/cars/skoda/octavia/cdgfbe.html,https://i.ss.lv/gallery/7/1312/327756/65551058.th2.jpg,SkodaOctavia,2016,1.6,D,250000,5900
/msg/lv/transport/cars/volkswagen/polo/blecpm.html,https://i.ss.lv/gallery/7/1297/324106/64821046.th2.jpg,VolkswagenPolo,2013,1.6,D,,5550
/msg/lv/transport/cars/volkswagen/tiguan/obhpi.html,https://i.ss.lv/gallery/7/1319/329646/65929090.th2.jpg,VolkswagenTiguan,2013,2.0,D,193000,12900
/msg/lv/transport/cars/toyota/auris/cdmfod.html,https://i.ss.lv/gallery/7/1319/329645/65928831.th2.jpg,ToyotaAuris,2018,1.8,H,,14850
/msg/lv/transport/cars/retro-cars/cdlhdk.html,https://i.ss.lv/gallery/7/1319/329646/65929069.th2.jpg,-,1988,1.3,,,4200
/msg/lv/transport/cars/audi/q3/blmpie.html,https://i.ss.lv/gallery/7/1293/323106/64621009.th2.jpg,AudiQ3,2022,1.4,H,53000,29650
/msg/lv/transport/cars/volkswagen/arteon/cxxfdd.html,https://i.ss.lv/gallery/7/1302/325401/65080129.th2.jpg,VolkswagenArteon,2021,2.0,D,,23500
/msg/lv/transport/cars/bmw/530/bhmmpe.html,https://i.ss.lv/gallery/7/1302/325344/65068660.th2.jpg,Bmw530,2018,3.0,D,,23500
/msg/lv/transport/cars/mercedes/v250/cxlmnn.html,https://i.ss.lv/gallery/6/1137/284090/56817801.th2.jpg,MercedesV250,2019,2.1,D,89000,56900
/msg/lv/transport/cars/bmw/x5/cdmien.html,https://i.ss.lv/gallery/7/1319/329645/65928941.th2.jpg,BmwX5,2008,3.0,D,,10500
/msg/lv/transport/cars/mercedes/gla180/cbbpbd.html,https://i.ss.lv/gallery/7/1301/325148/65029474.th2.jpg,MercedesGLA180,2017,1.6,,101000,19000
/msg/lv/transport/cars/mercedes/cl500/fmjjc.html,https://i.ss.lv/gallery/7/1284/320853/64170437.th2.jpg,MercedesCL500,2006,5.5,,140000,19900
/msg/lv/transport/cars/subaru/impreza/coede.html,https://i.ss.lv/gallery/7/1298/324321/64864148.th2.jpg,SubaruImpreza,2009,1.5,,216000,1990
/msg/lv/transport/cars/volkswagen/multivan/gxjpd.html,https://i.ss.lv/gallery/7/1314/328348/65669450.th2.jpg,VolkswagenMultivan,2002,2.5,D,527000,3300
/msg/lv/transport/cars/volvo/v70/bhmpok.html,https://i.ss.lv/gallery/7/1319/329646/65929042.th2.jpg,VolvoV70,2007,2.4,D,390000,2800
/msg/lv/transport/cars/alfa-romeo/156/bbkee.html,https://i.ss.lv/gallery/7/1319/329646/65929019.th2.jpg,Alfa romeo156,2004,1.9,D,385000,500
/msg/lv/transport/cars/bmw/630/bolknk.html,https://i.ss.lv/gallery/7/1286/321262/64252320.th2.jpg,Bmw630,2018,3.0,D,192000,27750
/msg/lv/transport/cars/opel/meriva/bjfjhc.html,https://i.ss.lv/gallery/7/1316/328954/65790776.th2.jpg,OpelMeriva,2011,1.7,D,258000,3580
/msg/lv/transport/cars/bmw/318/gbbpe.html,https://i.ss.lv/gallery/7/1309/327003/65400406.th2.jpg,Bmw318,2007,2.0,D,348000,3850
/msg/lv/transport/cars/skoda/kodiaq/ccxghf.html,https://i.ss.lv/gallery/7/1283/320609/64121666.th2.jpg,SkodaKodiaq,2020,2.0,,77000,27150
/msg/lv/transport/cars/volvo/v60/bmnlfn.html,https://i.ss.lv/gallery/7/1310/327345/65468829.th2.jpg,VolvoV60,2012,2.0,D,327000,5300
/msg/lv/transport/cars/volkswagen/touareg/bdhoxd.html,https://i.ss.lv/gallery/7/1299/324591/64918128.th2.jpg,VolkswagenTouareg,2007,3.0,D,331000,6900
/msg/lv/transport/cars/skoda/octavia/cdbhbl.html,https://i.ss.lv/gallery/7/1310/327486/65497057.th2.jpg,SkodaOctavia,2016,2.0,D,,8290
/msg/lv/transport/cars/toyota/verso/blmnxp.html,https://i.ss.lv/gallery/7/1309/327246/65449021.th2.jpg,ToyotaVerso,2010,2.0,D,284000,3680
/msg/lv/transport/cars/bmw/530/cdcffg.html,https://i.ss.lv/gallery/7/1317/329225/65844851.th2.jpg,Bmw530,2005,3.0,D,,3750
/msg/lv/transport/cars/mercedes/ml320/hinex.html,https://i.ss.lv/gallery/7/1311/327583/65516523.th2.jpg,MercedesML320,2009,3.0,D,378000,8250
/msg/lv/transport/cars/audi/q2/cfhkmi.html,https://i.ss.lv/gallery/7/1283/320604/64120651.th2.jpg,Audi,2017,2.0,D,81000,19350
/msg/lv/transport/cars/audi/a4/dlgic.html,https://i.ss.lv/gallery/7/1286/321343/64268548.th2.jpg,AudiA4,2020,2.0,,76000,20250
/msg/lv/transport/cars/mitsubishi/outlander/mixhl.html,https://i.ss.lv/gallery/7/1313/328196/65639138.th2.jpg,MitsubishiOutlander,2013,2.2,D,,9500
/msg/lv/transport/cars/opel/insignia/ccpjmp.html,https://i.ss.lv/gallery/7/1306/326423/65284498.th2.jpg,OpelInsignia,2016,1.6,D,,7990
/msg/lv/transport/cars/mazda/mazda3/adecx.html,https://i.ss.lv/gallery/7/1236/308766/61753184.th2.jpg,MazdaMazda3,2009,1.6,D,,2450
/msg/lv/transport/cars/mitsubishi/outlander/cfllfn.html,https://i.ss.lv/gallery/7/1313/328163/65632484.th2.jpg,MitsubishiOutlander,2005,2.4,,263000,1800
/msg/lv/transport/cars/mercedes/c200/cfmceb.html,https://i.ss.lv/gallery/7/1316/328896/65779048.th2.jpg,MercedesC200,2020,2.0,D,,27990
/msg/lv/transport/cars/mercedes/c200/cfmcee.html,https://i.ss.lv/gallery/7/1315/328598/65719546.th2.jpg,MercedesC200,2019,2.0,D,,19500
/msg/lv/transport/cars/bmw/x3/cckhbx.html,https://i.ss.lv/gallery/7/1315/328606/65721138.th2.jpg,BmwX3,2018,2.0,D,,23990
/msg/lv/transport/cars/volkswagen/passat-b8/bopxdg.html,https://i.ss.lv/gallery/7/1304/325833/65166521.th2.jpg,VolkswagenPassat (B8),2020,2.0,D,,16490
/msg/lv/transport/cars/audi/a6/cgpxm.html,https://i.ss.lv/gallery/7/1278/319430/63885981.th2.jpg,AudiA6,2019,2.0,D,143000,28200
/msg/lv/transport/cars/bmw/530/cdxono.html,https://i.ss.lv/gallery/7/1313/328237/65647356.th2.jpg,Bmw530,2017,3.0,D,,23750
/msg/lv/transport/cars/volkswagen/bora/bimbm.html,https://i.ss.lv/gallery/7/1288/321867/64373343.th2.jpg,VolkswagenBora,1999,1.9,D,282000,300
/msg/lv/transport/cars/volvo/xc70/bhneei.html,https://i.ss.lv/gallery/7/1287/321619/64323646.th2.jpg,VolvoXC 70,2004,2.4,D,267000,2590
/msg/lv/transport/cars/volkswagen/tiguan/cbfkeg.html,https://i.ss.lv/gallery/7/1296/323840/64767871.th2.jpg,VolkswagenTiguan,2008,2.0,D,261000,6990
/msg/lv/transport/cars/toyota/aygo/cfgjkm.html,https://i.ss.lv/gallery/7/1278/319463/63892506.th2.jpg,ToyotaAygo,2020,1.0,,60000,9990
/msg/lv/transport/cars/audi/allroad/ccfllm.html,https://i.ss.lv/gallery/7/1319/329644/65928751.th2.jpg,AudiAllroad,2017,2.0,D,207000,15990
/msg/lv/transport/cars/toyota/highlander/ifxej.html,https://i.ss.lv/gallery/7/1317/329216/65843111.th2.jpg,ToyotaHighlander,2003,3.0,,179000,5690
/msg/lv/transport/cars/skoda/yeti/cdeclf.html,https://i.ss.lv/gallery/7/1316/328897/65779393.th2.jpg,SkodaYeti,2011,1.6,D,251000,2990
/msg/lv/transport/cars/renault/scenic/beogle.html,https://i.ss.lv/gallery/7/1251/312582/62516309.th2.jpg,RenaultScenic,2008,1.9,D,286000,2594
/msg/lv/transport/cars/bmw/640/cfgjgb.html,https://i.ss.lv/gallery/7/1278/319446/63889020.th2.jpg,Bmw640,2019,3.0,D,164000,35550
/msg/lv/transport/cars/volvo/v70/bkhhcj.html,https://i.ss.lv/gallery/7/1303/325542/65108330.th2.jpg,VolvoV70,2015,2.0,D,279000,8199
/msg/lv/transport/cars/opel/astra/dlohd.html,https://i.ss.lv/gallery/7/1308/326946/65389043.th2.jpg,OpelAstra,2007,1.6,,180000,1790
/msg/lv/transport/cars/bmw/530/ajxpn.html,https://i.ss.lv/gallery/7/1319/329645/65928891.th2.jpg,Bmw530,2007,3.0,D,344000,4000
/msg/lv/transport/cars/nissan/qashqai/booxkc.html,https://i.ss.lv/gallery/7/1317/329208/65841459.th2.jpg,NissanQashqai,2008,2.0,D,129000,5900
/msg/lv/transport/cars/mercedes/c220/bjcfdd.html,https://i.ss.lv/gallery/7/1304/325831/65166146.th2.jpg,MercedesC220,2020,2.0,D,,20450
/msg/lv/transport/cars/mercedes/c220/bjgcil.html,https://i.ss.lv/gallery/7/1316/328903/65780447.th2.jpg,MercedesC220,2020,2.0,D,,24450
/msg/lv/transport/cars/mercedes/c220/bknxjm.html,https://i.ss.lv/gallery/7/1304/325843/65168415.th2.jpg,MercedesC220,2015,2.2,D,,11990
/msg/lv/transport/cars/volkswagen/caravelle/fibje.html,https://i.ss.lv/gallery/7/1316/328993/65798449.th2.jpg,VolkswagenCaravelle,2006,2.5,D,380000,3600
/msg/lv/transport/cars/volkswagen/touran/cdjebd.html,https://i.ss.lv/gallery/7/1317/329065/65812863.th2.jpg,VolkswagenTouran,2010,2.0,D,350000,3350
/msg/lv/transport/cars/mazda/cx-5/cclghb.html,https://i.ss.lv/gallery/7/1305/326045/65208972.th2.jpg,MazdaCX-5,2016,2.2,D,,11750
/msg/lv/transport/cars/bmw/530/ccphmf.html,https://i.ss.lv/gallery/7/1317/329098/65819408.th2.jpg,Bmw530,2005,3.0,D,320000,2500
/msg/lv/transport/cars/volkswagen/passat-b5/oehdo.html,https://i.ss.lv/gallery/7/1314/328340/65667923.th2.jpg,VolkswagenPassat (B5),1997,1.6,,,490
/msg/lv/transport/cars/renault/talisman/cflpdg.html,https://i.ss.lv/gallery/7/1304/325890/65177985.th2.jpg,RenaultTalisman,2016,1.6,D,,8250
/msg/lv/transport/cars/opel/astra/bjhhmc.html,https://i.ss.lv/gallery/7/1261/315063/63012584.th2.jpg,OpelAstra,2011,1.3,D,260000,3494
/msg/lv/transport/cars/mercedes/sprinter/bnmfi.html,https://i.ss.lv/gallery/7/1302/325324/65064722.th2.jpg,MercedesSprinter,2005,2.2,D,308000,2990
/msg/lv/transport/cars/mercedes/vito/bjpcig.html,https://i.ss.lv/gallery/7/1318/329405/65880947.th2.jpg,MercedesVito,2019,2.0,D,,31990
/msg/lv/transport/cars/mercedes/e240/bijmcj.html,https://i.ss.lv/gallery/7/1314/328291/65658152.th2.jpg,MercedesE240,2003,2.6,,336000,2990
/msg/lv/transport/cars/toyota/rav-4/bihiif.html,https://i.ss.lv/gallery/7/1305/326117/65223246.th2.jpg,ToyotaRAV 4,2002,2.0,D,,2450
/msg/lv/transport/cars/mercedes/a170/kodkn.html,https://i.ss.lv/gallery/7/1254/313313/62662556.th2.jpg,MercedesA170,2005,1.7,,,1000
/msg/lv/transport/cars/audi/a4/ffccm.html,https://i.ss.lv/gallery/7/1314/328393/65678597.th2.jpg,AudiA4,2019,2.0,D,,14750
/msg/lv/transport/cars/volvo/v40/bxhgfi.html,https://i.ss.lv/gallery/7/1274/318377/63675236.th2.jpg,VolvoV40,2017,2.0,D,,12995
/msg/lv/transport/cars/audi/a6/beiipi.html,https://i.ss.lv/gallery/7/1304/325845/65168872.th2.jpg,AudiA6,2016,3.0,D,,15250
/msg/lv/transport/cars/seat/tarraco/cbicle.html,https://i.ss.lv/gallery/7/1278/319463/63892556.th2.jpg,SeatTarraco,2020,2.0,,92000,24350
/msg/lv/transport/cars/ford/edge/cfidnf.html,https://i.ss.lv/gallery/7/1312/327883/65576453.th2.jpg,FordEdge,2019,2.0,D,,21500
/msg/lv/transport/cars/opel/insignia/cbndbh.html,https://i.ss.lv/gallery/7/1304/325843/65168572.th2.jpg,OpelInsignia,2020,1.6,,,17990
/msg/lv/transport/cars/skoda/octavia/cdbmkd.html,https://i.ss.lv/gallery/7/1313/328203/65640444.th2.jpg,SkodaOctavia,2011,1.6,D,,3150
/msg/lv/transport/cars/honda/civic/flhjn.html,https://i.ss.lv/gallery/7/1318/329490/65897985.th2.jpg,HondaCivic,2008,2.2,D,225000,2790
/msg/lv/transport/cars/skoda/octavia/cdxipf.html,https://i.ss.lv/gallery/7/1316/328904/65780756.th2.jpg,SkodaOctavia,2021,1.5,,,15990
/msg/lv/transport/cars/kia/ceed/cdepec.html,https://i.ss.lv/gallery/7/1314/328379/65675633.th2.jpg,KiaCeed,2016,1.6,D,,6995
/msg/lv/transport/cars/bmw/x4/cbfxcd.html,https://i.ss.lv/gallery/7/1316/328755/65750883.th2.jpg,BmwX4,2014,3.0,D,,20900
/msg/lv/transport/cars/peugeot/208/cxhpkg.html,https://i.ss.lv/gallery/7/1314/328300/65659812.th2.jpg,Peugeot208,2016,1.2,,,5250
/msg/lv/transport/cars/ford/kuga/higgk.html,https://i.ss.lv/gallery/7/1313/328039/65607609.th2.jpg,FordKuga,2012,2.0,D,,5995
/msg/lv/transport/cars/audi/q7/bpxgle.html,https://i.ss.lv/gallery/7/1314/328351/65670184.th2.jpg,AudiQ7,2006,3.0,D,,5750
/msg/lv/transport/cars/hyundai/santa-fe/cdlhip.html,https://i.ss.lv/gallery/7/1319/329559/65911726.th2.jpg,HyundaiSanta FE,2016,2.2,D,,14995
